"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","X","Y","Z","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle"
-2.481871604919434,-2.748669862747192,-0.9923121929168701,-2.481871551916864,-2.748669871039766,-0.9923122189230645,1.0,0.0,22208.0,3.834,10775130215816.0,330215816.0,-15.0
-3.560075998306274,-3.941396713256836,0.09270717948675156,-3.560075946441235,-3.941396787154487,0.09270718299485002,100.0,1.0,22209.0,5.312,10775130215818.0,330215818.0,1.0
-1.535122513771057,-1.698953747749329,-0.5286349654197693,-1.535122526149284,-1.698953763365153,-0.5286349777080828,39.0,2.0,22210.0,2.35,10775130215820.0,330215820.0,-13.0
-4.480346202850342,-4.958497524261475,0.3502322137355804,-4.480346348691358,-4.95849755353553,0.3502322191777801,26.0,3.0,22210.0,6.692,10775130215823.0,330215823.0,3.0
-1.562652468681335,-1.728815078735352,-0.4529805481433868,-1.562652509949484,-1.728815128901527,-0.4529805550239174,5.0,4.0,22211.0,2.374,10775130215825.0,330215825.0,-11.0
-4.467140197753906,-4.940413951873779,0.5827233195304871,-4.467140015581601,-4.940413913982903,0.5827232960108425,35.0,5.0,22212.0,6.686,10775130215827.0,330215827.0,5.0
-4.250960350036621,-4.699681758880615,-1.003683567047119,-4.250960441735426,-4.699681978498973,-1.003683527698121,1.0,6.0,22213.0,6.416,10775130215829.0,330215829.0,-9.0
-4.465816020965576,-4.935485363006592,0.8172557950019836,-4.465815999067404,-4.935485426202544,0.817255816874919,60.0,7.0,22214.0,6.706,10775130215832.0,330215832.0,7.0
-4.473338127136231,-4.942064762115479,-0.818474531173706,-4.473338053522275,-4.942064561990671,-0.8184745103089704,52.0,8.0,22215.0,6.716,10775130215834.0,330215834.0,-7.0
-4.472654342651367,-4.941308975219727,1.055619716644287,-4.47265420772644,-4.941309061281129,1.055619770091478,63.0,9.0,22215.0,6.748,10775130215836.0,330215836.0,9.0
-3.7644944190979,-4.157488346099854,-0.49068683385849,-3.764494520283486,-4.15748811663749,-0.4906868316693155,2.0,10.0,22216.0,5.63,10775130215839.0,330215839.0,-5.0
-4.464054584503174,-4.928349494934082,1.292540192604065,-4.46405476830856,-4.92834972640753,1.292540134680715,48.0,11.0,22217.0,6.774,10775130215841.0,330215841.0,11.0
-4.094327926635742,-4.518583297729492,-0.3195633590221405,-4.09432788605594,-4.51858323233688,-0.319563348819415,4.0,12.0,22218.0,6.106,10775130215843.0,330215843.0,-3.0
-4.457625865936279,-4.917800903320313,1.532366633415222,-4.457625955025043,-4.917801084109966,1.532366582190408,55.0,13.0,22219.0,6.812,10775130215846.0,330215846.0,13.0
-1.680388927459717,-1.853210806846619,-0.04366591945290566,-1.680388944125259,-1.853210803932738,-0.04366592090608335,1.0,14.0,22220.0,2.502,10775130215848.0,330215848.0,-1.0
-4.480400085449219,-4.939460277557373,1.786886692047119,-4.480400126140435,-4.939460160393749,1.786886687387803,24.0,15.0,22221.0,6.904,10775130215850.0,330215850.0,15.0
-2.494529008865356,-2.74241304397583,-0.9933474659919739,-2.494529082230612,-2.742413063686314,-0.9933474951034746,1.0,0.0,22229.0,3.838,10775130215871.0,330215871.0,-15.0
-3.583918809890747,-3.938675165176392,0.09295151382684708,-3.583918715625577,-3.938675241161003,0.092951516684972,100.0,1.0,22230.0,5.326000000000001,10775130215873.0,330215873.0,1.0
-1.53740382194519,-1.688992500305176,-0.5272852778434753,-1.537403857751551,-1.688992486885077,-0.5272852713820195,40.0,2.0,22231.0,2.344,10775130215876.0,330215876.0,-13.0
-4.480526924133301,-4.920583248138428,0.3487668037414551,-4.480526794973871,-4.920583029488216,0.3487668124029776,21.0,3.0,22232.0,6.664,10775130215878.0,330215878.0,3.0
-4.487900733947754,-4.926953792572022,0.5830719470977783,-4.48790088166678,-4.926953705245198,0.5830719189818332,39.0,5.0,22233.0,6.69,10775130215882.0,330215882.0,5.0
-4.286783695220947,-4.704511642456055,-1.008063673973084,-4.286783705090137,-4.704511564147219,-1.008063692719248,1.0,6.0,22234.0,6.444,10775130215885.0,330215885.0,-9.0
-4.486549854278565,-4.922018527984619,0.8177433013916016,-4.486550006885496,-4.922018380748622,0.8177432942485395,62.0,7.0,22235.0,6.71,10775130215887.0,330215887.0,7.0
-4.480721473693848,-4.913900852203369,-0.8165246248245239,-4.480721349008459,-4.913901074381183,-0.8165246008144881,50.0,8.0,22236.0,6.7,10775130215889.0,330215889.0,-7.0
-4.493396759033203,-4.927802085876465,1.056245565414429,-4.493396933852751,-4.927802088332554,1.056245507951639,63.0,9.0,22236.0,6.752,10775130215892.0,330215892.0,9.0
-3.75956654548645,-4.121582508087158,-0.4880721569061279,-3.759566654945563,-4.121582721995624,-0.4880721593868858,12.0,10.0,22237.0,5.600000000000001,10775130215894.0,330215894.0,-5.0
-4.486058235168457,-4.916305541992188,1.293684959411621,-4.48605805172831,-4.916305758052235,1.293684988652974,46.0,11.0,22238.0,6.78,10775130215896.0,330215896.0,11.0
-4.105475902557373,-4.497645854949951,-0.3191446661949158,-4.105475824212953,-4.497645933380037,-0.3191446611694714,4.0,12.0,22239.0,6.098,10775130215899.0,330215899.0,-3.0
-4.463794231414795,-4.888478755950928,1.528317451477051,-4.46379429494213,-4.888478518320671,1.528317463212219,49.0,13.0,22240.0,6.794000000000001,10775130215901.0,330215901.0,13.0
-1.607599258422852,-1.759928822517395,-0.04160653799772263,-1.607599246358681,-1.759928850604569,-0.04160653694648389,1.0,14.0,22241.0,2.384,10775130215903.0,330215903.0,-1.0
-4.495008945465088,-4.920938014984131,1.785851359367371,-4.495008961312536,-4.920937834885599,1.785851411207393,24.0,15.0,22241.0,6.9,10775130215906.0,330215906.0,15.0
-2.509306192398071,-2.739387035369873,-0.9954180717468262,-2.509306258548089,-2.739386977335215,-0.9954180474642947,1.0,0.0,22249.0,3.846,10775130215926.0,330215926.0,-15.0
-3.600347280502319,-3.929089784622192,0.09302132576704025,-3.600347372718793,-3.929089694650439,0.09302132631072112,96.0,1.0,22250.0,5.33,10775130215929.0,330215929.0,1.0
-1.543290138244629,-1.683615684509277,-0.5272852778434753,-1.543290175375782,-1.683615656013027,-0.5272852713820195,40.0,2.0,22251.0,2.344,10775130215931.0,330215931.0,-13.0
-4.49767541885376,-4.904912948608398,0.3487668037414551,-4.497675538186969,-4.904913094414702,0.3487668124029776,26.0,3.0,22252.0,6.664,10775130215933.0,330215933.0,3.0
-1.564368605613709,-1.706012845039368,-0.4499275982379913,-1.564368652590738,-1.706012855626587,-0.4499276110978926,36.0,4.0,22252.0,2.358,10775130215935.0,330215935.0,-11.0
-4.505071640014648,-4.911258220672607,0.5830719470977783,-4.505071817762761,-4.911257990993201,0.5830719189818332,32.0,5.0,22253.0,6.69,10775130215938.0,330215938.0,5.0
-4.287152767181397,-4.672053813934326,-1.004309296607971,-4.287152659571865,-4.672053614058775,-1.004309265558282,1.0,6.0,22254.0,6.42,10775130215940.0,330215940.0,-9.0
-4.506388664245606,-4.909252166748047,0.8182307481765747,-4.506388494935324,-4.909252197339748,0.8182307716221602,66.0,7.0,22255.0,6.714,10775130215942.0,330215942.0,7.0
-4.497846603393555,-4.89823055267334,-0.8165246248245239,-4.497846766660213,-4.898230500896115,-0.8165246008144881,11.0,8.0,22256.0,6.7,10775130215945.0,330215945.0,-7.0
-4.503410339355469,-4.902571201324463,1.054368257522583,-4.503410109267966,-4.902571252676289,1.054368294371156,63.0,9.0,22257.0,6.74,10775130215947.0,330215947.0,9.0
-4.500535011291504,-4.897725105285645,1.292921781539917,-4.500535080436863,-4.897725322149671,1.292921752671468,46.0,11.0,22258.0,6.776,10775130215952.0,330215952.0,11.0
-4.480831146240234,-4.872867107391357,1.528317451477051,-4.480831074437998,-4.872867186163746,1.528317463212219,50.0,13.0,22260.0,6.794000000000001,10775130215956.0,330215956.0,13.0
-1.619148015975952,-1.760193467140198,-0.04174615442752838,-1.619147961018962,-1.760193494696203,-0.04174615619798216,5.0,14.0,22261.0,2.392,10775130215959.0,330215959.0,-1.0
-4.52086353302002,-4.912959098815918,1.788957238197327,-4.520863629579998,-4.912959193509728,1.788957239748623,24.0,15.0,22262.0,6.912,10775130215961.0,330215961.0,15.0
-1.665821671485901,-1.806498527526856,-0.6584356427192688,-1.66582164859505,-1.806498471880227,-0.6584356507408128,1.0,0.0,22268.0,2.544,10775130215982.0,330215982.0,-15.0
-3.609289407730103,-3.912719488143921,0.09291661530733109,-3.609289338993179,-3.912719383072135,0.09291661187209742,90.0,1.0,22269.0,5.324,10775130215984.0,330215984.0,1.0
-1.555472493171692,-1.685649394989014,-0.5295347571372986,-1.555472545366458,-1.685649452093273,-0.5295347819254582,41.0,2.0,22270.0,2.354,10775130215986.0,330215986.0,-13.0
-4.51662540435791,-4.892906665802002,0.3489761650562286,-4.516625519828998,-4.892906452816546,0.3489761562279495,26.0,3.0,22271.0,6.668,10775130215988.0,330215988.0,3.0
-1.562027454376221,-1.692160248756409,-0.4476379156112671,-1.562027483260249,-1.692160290634461,-0.4476379031533742,43.0,4.0,22271.0,2.346,10775130215991.0,330215991.0,-11.0
-4.515926837921143,-4.89043664932251,0.5823746919631958,-4.515926689077053,-4.890436573464918,0.5823746730398519,35.0,5.0,22272.0,6.682,10775130215993.0,330215993.0,5.0
-1.67547595500946,-1.813789367675781,-0.3910861611366272,-1.675475925019901,-1.813789413934557,-0.3910861626005772,1.0,6.0,22273.0,2.5,10775130215995.0,330215995.0,-9.0
-4.52533769607544,-4.897197246551514,0.8187182545661926,-4.525337839626392,-4.897197348076429,0.8187182489957807,66.0,7.0,22274.0,6.718,10775130215998.0,330215998.0,7.0
-4.521471500396729,-4.891300201416016,1.054993987083435,-4.521471516671971,-4.891300329756943,1.054994032231317,65.0,9.0,22275.0,6.744,10775130216002.0,330216002.0,9.0
-1.659751534461975,-1.794880509376526,-0.2138801962137222,-1.659751536055026,-1.794880525754407,-0.2138801927027532,1.0,10.0,22276.0,2.454,10775130216005.0,330216005.0,-5.0
-4.519418239593506,-4.885656356811523,1.293684959411621,-4.519418100782464,-4.885656473848092,1.293684988652974,48.0,11.0,22277.0,6.78,10775130216007.0,330216007.0,11.0
-1.688853263854981,-1.82507312297821,-0.1303165256977081,-1.688853314568516,-1.825073172124162,-0.1303165310449301,1.0,12.0,22278.0,2.49,10775130216009.0,330216009.0,-3.0
-4.496965408325195,-4.857981204986572,1.528317451477051,-4.496965447210117,-4.857981422179265,1.528317463212219,50.0,13.0,22279.0,6.794000000000001,10775130216012.0,330216012.0,13.0
-1.62090003490448,-1.750412821769714,-0.04164144024252892,-1.620900043434992,-1.750412819743001,-0.04164144175935846,6.0,14.0,22280.0,2.386,10775130216014.0,330216014.0,-1.0
-4.528400421142578,-4.890227317810059,1.785851359367371,-4.528400332312721,-4.890227516936059,1.785851411207393,24.0,15.0,22280.0,6.9,10775130216016.0,330216016.0,15.0
